Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
CCOC(=O)C1(NC(=O)[C@@H](NC(=O)C[C@H](N)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(C)C)[C@@H](C)CC)CC1	IC50	'='	110.0	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
COC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(C)C)C(C)C	IC50	'='	3.7	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCCOCCOCCn1cc(CNC(=O)[C@H](CCCCNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)CCN2c3ccccc3C(C)(C)[C@]23C=Cc2cc([N+](=O)[O-])ccc2O3)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)C(CCC(N)=O)NC(=O)[C@H](CO)NC(=O)CCN2c3ccccc3C(C)(C)[C@]23CCc2cc([N+](=O)[O-])ccc2O3)nn1	IC50	'='	41.0	nM	Inhibition of recombinant human liver Cathepsin D using Mca-Gly-Lys-Pro-Ile-Leu-Phe-Phe-Arg-Leu-Lys-(Dnp)-D-Arg-NH2 as substrate incubated for 120 mins by fluorescence assay
C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1	IC50	'='	17500.0	nM	Inhibition of human Cathepsin D using Mca-GKPILFFRLK(DNP)D-R-NH2 as a substrate
Cl.NC1=N[C@@]2(c3cccs3)CN(c3ncc(F)cn3)C[C@H]2CS1	IC50	'='	19000.0	nM	Inhibition of human Cathepsin D by FRET assay
CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O	IC50	'>'	50000.0	nM	Inhibition of human Cathepsin D
CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1cccc(Cl)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O	IC50	'>'	50000.0	nM	Inhibition of human Cathepsin D
O=C(Cc1ccccc1)N(Cc1ccccc1)C1CNCC1N(Cc1ccccc1)C(=O)Cc1ccccc1	IC50	'='	18300.0	nM	Inhibition of human cathepsin D
CC1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)COCC(N)=N1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin D using Mca-GKPILFFRLK(DNP)D-R-NH2 as a substrate
CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1O[C@H]1CCOC[C@@H]12	IC50	'='	960.0	nM	Inhibition of human liver cathepsin D measured for 1 hr by FRET assay
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)COc1ccc(Cl)cc1Cl)C(C)C)C(=O)N[C@H](C(=O)OC)C(C)C	IC50	'='	27.0	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
COCc1nn(Cc2ccc(Cn3ccccc3=O)cc2)cc1C(=O)NCc1nccc(OC)c1F	IC50	'>'	10000.0	nM	Inhibition of human Cathepsin D preincubated for 5 mins followed by substrate addition by fluorometer analysis
C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1	IC50	'='	205000.0	nM	Inhibition of human Cathepsin D using Mca-GKPILFFRLK(DNP)D-R-NH2 as a substrate
CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](N)CC(=O)N[C@H](C(=O)N[C@H](C(=O)OC)C(C)C)[C@@H](C)CC	IC50	'='	97.0	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(C)C)C(=O)N[C@H](C(=O)OC)C(C)C	IC50	'='	5.1	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
CCCCCc1ccc(-c2ccc3c(=O)n(C[C@@H]4CC[C@H](c5ccccc5)O4)c(N)nc3c2)cc1	IC50	'='	5000.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate preincubated for 30 mins followed by substrate addition measured every 1 min within 8 to 15 mins by FRET assay
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)Cc1cccc(OC(F)(F)F)c1)C(C)C)C(=O)N[C@H](C(=O)O)C(C)C	IC50	'='	12.0	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(C)C)C(=O)N[C@H](CO)C(C)C	IC50	'='	6.2	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
CCc1cccc(CC)c1NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CCCc1ccccc1)C(C)C	IC50	'='	800.0	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
CC(C)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](N)CC(=O)N[C@H](COc1ccc(F)cc1F)C(C)C)C(C)C	IC50	'='	39.0	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCCCCCCC(=O)N[C@@H](C)C(=O)N1	IC50	'='	1700.0	nM	Inhibition of human cathepsin D
C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)COCC(N)=N1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin D using Mca-GKPILFFRLK(DNP)D-R-NH2 as a substrate
C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1	IC50	'>'	250000.0	nM	Inhibition of human cathepsin D using Mca-GKPILFFRLK(DNP)D-R-NH2 as a substrate
CCCCCc1ccc(-c2cc(CCC(=O)O)c3c(=O)n(CC4CCCO4)c(N)nc3c2)cc1	IC50	'='	21000.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate preincubated for 30 mins followed by substrate addition measured every 1 min within 8 to 15 mins by FRET assay
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1	IC50	'='	15200.0	nM	Inhibition of human cathepsin D
CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](N)CC(=O)NCCc1ccc2c(c1)OCO2	IC50	'='	1800.0	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(C)C)C(=O)N[C@H](C(=O)OC)[C@@H](C)CC	IC50	'='	47.0	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
C[C@@H]1C[C@H]1CNC(=O)[C@@H]1C[C@H]1[C@]12CN(c3ncccn3)C[C@H]1CSC(N)=N2	IC50	'>'	100000.0	nM	Inhibition of human Cathepsin D by FRET assay
NC1=N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]2CS1	IC50	'>'	300000.0	nM	Inhibition of human Cathepsin D by FRET assay
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1	IC50	'='	7620.0	nM	Inhibition of human cathepsin D
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)Cc1cccc(OC(F)(F)F)c1)C(C)C)C(=O)N[C@H](C(=O)OC)C(C)C	IC50	'='	18.0	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
CC[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](N)CC(=O)N[C@H](C(=O)N[C@H](C(=O)OC)C(C)C)[C@@H](C)CC	IC50	'='	2000.0	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)Cc1cccc(NS(C)(=O)=O)c1)C(C)C)C(=O)N[C@H](C(=O)OC)C(C)C	IC50	'='	81.0	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
