Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
COc1cccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N)CC2)c1	IC50	'='	8.0	nM	Inhibition of human recombinant cathepsin-k using Z-Phe-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(Br)cccc4c3C2)CC1	IC50	'='	4.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)CC1	IC50	'='	3.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
C[C@@H](C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1	IC50	'='	17.3	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1	IC50	'<'	1.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
CS(=O)(=O)c1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3	IC50	'='	17.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
CCOc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3	IC50	'<'	1.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(Cl)cc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1	IC50	'='	53.3	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CC(C)CC(NC(=O)c1cccc(-c2ccc(S(C)(=O)=O)cc2)c1)C(=O)N(C)N(C)C#N	IC50	'='	15.0	nM	Inhibition of recombinant His-tagged human cathepsin K expressed in Escherichia coli
COc1ccc(C(C#N)NC(=O)[C@@H]2CCCC[C@@H]2NC(=O)/C=C/c2ccccc2)cc1OC	IC50	'='	16.0	nM	Inhibition of human cathepsin-K using Z-Leu-Arg-AMC as substrate up to 20 mins by fluorescence assay
N#CCNC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)C[C@H]1C(=O)N1CCOCC1	IC50	'='	15500.0	nM	Inhibition of human cathepsin-K using Z-Leu-Arg-AMC as substrate up to 20 mins by fluorescence assay
N#CCNC(=O)[C@@H]1CCCC[C@H]1CSc1cc(Cl)cc(Cl)c1	IC50	'='	280.0	nM	Inhibitory activity against humanized rabbit Cathepsin K
CCCC[C@@H](/C=N/NC(=O)NC(C)(C)C)NC(=O)OC(C)(C)C	IC50	'='	160.0	nM	Inhibition of recombinant human cathepsin K in a fluorescence assay
CCCC[C@@H](/C=N/NC(=O)N1CCc2ccccc21)NC(=O)OC1(Cc2ccccc2)CCCC1	IC50	'='	1.1	nM	Inhibition of recombinant human cathepsin K in a fluorescence assay
Cc1nc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)sc1C	IC50	'='	19.95	nM	Inhibition of human recombinant cathepsin K using Z-Phe-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay
CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1	IC50	'='	0.11	nM	Inhibitory activity against recombinant human cathepsin K
NC(=O)SCC(=O)Nc1ccccc1C(=O)O	IC50	'='	80000.0	nM	Inhibition of cathepsin K (unknown origin)
CC(C)CNc1nc(C#N)nc(N2CCOCC2)c1N	IC50	'='	18.0	nM	Inhibition of cathepsin K
N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)C1CCCCCC1	IC50	'='	5011.87	nM	Inhibition of cathepsin K
CCCc1cc(-c2cccc(CC(C)C)c2)nc(C#N)n1	IC50	'='	398.0	nM	Inhibition of human recombinant cathepsin K
CC(C)[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccc(C#N)cc1F	IC50	'='	0.9	nM	Inhibition of human Cat K expressed in Ramos cells
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	0.2	nM	Inhibition of humanized rabbit cathepsin K
CC(C)(C)Cn1c(Cc2ccccc2)cc2cnc(C#N)nc21	IC50	'='	1.2	nM	Inhibition of cathepsin K by fluorescence assay
CN1CCN(c2ccc(Cc3cc4cnc(C#N)nc4n3C3CCCCC3)cc2)CC1	IC50	'<'	1.0	nM	Inhibition of cathepsin K by fluorescence assay
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CN(C(=O)c2ccccc2)CC1=O	IC50	'='	2.9	nM	Inhibition of humanized rabbit cathepsin K
C[C@@H]1CC[C@H](NC(=O)[C@H](CC2(C)CCCCC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1	IC50	'='	44.5	nM	Inhibition of human recombinant cathepsin K using z-LR-AFC as substrate by fluorescence assay
CS(=O)(=O)c1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N)CC2)cc1	IC50	'='	11.0	nM	Inhibition of human recombinant cathepsin-k using Z-Phe-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay
CN1CCN(C(=O)[C@@H]2C[C@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)NC2(C#N)CC2)CC1	IC50	'>'	25000.0	nM	Inhibition of human cathepsin-K using Z-Leu-Arg-AMC as substrate up to 20 mins by fluorescence assay
CCCCNC(=O)C(=O)[C@H](CCC)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ncc(Cl)cc2F)CC1	IC50	'='	106.2	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2c2nn(CC3CC3)cc2-c2ccc(N3CCS(=O)(=O)CC3)cc2)CC1	IC50	'='	5.3	nM	Inhibition of human Cathepsin K
N#CC1(NC(=O)[C@@H]2CC(Cl)(Cl)CC[C@H]2c2nn(CC(F)(F)F)cc2-c2ccc(C(=O)N3CCOCC3)cc2)CC1	IC50	'='	1.0	nM	Inhibition of humanized-rabbit Cathepsin K
Nc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1	IC50	'>'	5000.0	nM	Inhibition of human Cathepsin K using MCA-Arg-Pro-Lys-Pro-Val-Glu-NVAL-Trp-Arg-Lys-(DNP)-NH2 as substrate pretreated for 60 mins followed by substrate addition and incubated for 30 mins by microplate reader assay
CC(C)Oc1ccc(/C(=N/NC(N)=S)c2cccc(/C(=N/NC(N)=S)c3ccc(OC(C)C)cc3)c2)cc1	IC50	'>'	10000.0	nM	Biological Assay: Recombinant human procathepsin K was obtained from Enzo Life Sciences. Activation of the proenzyme was performed in 32.5 mM sodium acetate pH 3.5, EDTA 1 mM, NaCl 500 mM, human procathepsin K 5.5 uM, at room temperature. Activation times were optimized and varied between 35 and 150 minutes. Cathepsin K was preincubated with test compounds at various concentrations for 5 minutes at 25C. The assay was initiated by addition of substrate Z-Phe-Arg-aminomethylcoumarin ('Z-F-R-AMC' Bacchem) and the final assay conditions were 1.5 nM cathepsin K, 50 uM Z-F-R-AMC, 150 mM sodium acetate pH 5.5, 2.5 mM EDTA (Omnipure), 2.5 mM DTT (EMD), 0.01% BRIJ 35 (Sigma), and 4.0% DMSO (Acros). Test compounds were serially diluted with DMSO and water to include a final concentration range of 10 uM to 10 pM. The reaction was monitored fluorometrically for 5 minutes at 25C. using black 96-well Corning 3686 assay microplates with a Thermo Fluoroskan Ascent FL microplate reader.
CN(C)/C=N/c1nc(OC[C@H](O)COC(c2ccccc2)(c2ccccc2)c2ccccc2)ns1	IC50	'='	2630.0	nM	Inhibition of recombinant human Cathepsin K expressed in Pichia pastoris X-33 using Z-Gly-Pro-Arg-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins by fluorescence based microplate reader assay
CCNc1nc(C#N)nc2c1ncn2-c1cc(F)cc(F)c1	IC50	'='	50.12	nM	Inhibition of human Cathepsin K/O2
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(N3CCNCC3)cc2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'<='	0.005	nM	Inhibition of cathepsin K
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1	IC50	'='	1650.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
O=c1c2ccccc2[se]n1C1CCN(S(=O)(=O)c2cccnc2)CC1	IC50	'>'	20000.0	nM	Inhibition of human Cathepsin K measured after 30 mins by fluorescence based microplate reader analysis relative to control
CCCC[C@@H](C=O)NC(=O)OC(C)(C)C	IC50	'='	51.0	nM	Inhibitory concentration against recombinant human cathepsin K determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
Cc1cccc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)c1	IC50	'='	6309.57	nM	Inhibition of cathepsin K
C[C@@H]1CC[C@H](NC(=O)[C@H](CC2CCCCC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1	IC50	'='	40.5	nM	Inhibition of human recombinant cathepsin K using z-LR-AFC as substrate by fluorescence assay
COc1ccc(/C(=N/NC(N)=S)c2cccc(/C(=N/NC(N)=S)c3ccc(O)cc3)c2)cc1	IC50	'='	6162.0	nM	Biological Assay: Recombinant human procathepsin K was obtained from Enzo Life Sciences. Activation of the proenzyme was performed in 32.5 mM sodium acetate pH 3.5, EDTA 1 mM, NaCl 500 mM, human procathepsin K 5.5 uM, at room temperature. Activation times were optimized and varied between 35 and 150 minutes. Cathepsin K was preincubated with test compounds at various concentrations for 5 minutes at 25C. The assay was initiated by addition of substrate Z-Phe-Arg-aminomethylcoumarin ('Z-F-R-AMC' Bacchem) and the final assay conditions were 1.5 nM cathepsin K, 50 uM Z-F-R-AMC, 150 mM sodium acetate pH 5.5, 2.5 mM EDTA (Omnipure), 2.5 mM DTT (EMD), 0.01% BRIJ 35 (Sigma), and 4.0% DMSO (Acros). Test compounds were serially diluted with DMSO and water to include a final concentration range of 10 uM to 10 pM. The reaction was monitored fluorometrically for 5 minutes at 25C. using black 96-well Corning 3686 assay microplates with a Thermo Fluoroskan Ascent FL microplate reader.
COc1ccc(Nc2nc(C#N)nc(N3CCNCC3)n2)cc1	IC50	'='	17.0	nM	Inhibition of human cathepsin K expressed in Pichia pastoris using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(Cl)cccc4c3C2)CC1	IC50	'='	2.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
N#Cc1cccc(-c2ccc(OCCN3CCCC3=O)c(C(F)(F)F)c2)n1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin K by fluorescence assay
CCCC[C@@H](/C=N/NC(=O)N1CCCCC1)NC(=O)OC(C)(C)C	IC50	'='	58.0	nM	Inhibition of recombinant human cathepsin K in a fluorescence assay
CCCC[C@@H](/C=N/NC(=O)C(F)(F)F)NC(=O)OC(C)(C)C	IC50	'='	24.0	nM	Inhibition of recombinant human cathepsin K in a fluorescence assay
CCCC[C@@H](/C=N/NC(=O)NCCC(=O)OCC)NC(=O)OC(C)(C)C	IC50	'='	470.0	nM	Inhibition of recombinant human cathepsin K in a fluorescence assay
N#CCNC(=O)[C@@H]1CCCC[C@H]1CSc1nccs1	IC50	'='	490.0	nM	Inhibitory activity against humanized rabbit Cathepsin K
CCCc1cc(-c2ccc(C)c(C(F)(F)F)c2)nc(C#N)n1	IC50	'='	17.0	nM	Inhibition of human recombinant cathepsin K
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1	IC50	'='	29.0	nM	Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin K in fluorescence assay with 100 mM NaOAc
N#CCNC(=O)[C@H](Cc1cccc(-c2cncnc2)c1)NC(=O)c1ccccc1	IC50	'>'	7943.28	nM	Inhibition of cathepsin K assessed as inhibition of fluorogenic substrate cleavage
N#C[C@H](Cc1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1)NC(=O)[C@H]1NC2CCC1CC2	IC50	'='	10800.0	nM	Inhibition Assay: To activate the proenzyme, 5 ul procathepsin K were mixed with 1 ul activation buffer, and incubated at room temperature for 30 min.5 uL test compound (final concentration 0.1 nM to 100 uM) in aqua bidest (containing 4% DMSO, final DMSO concentration 1%) were mixed with 10 uL of Cathepsin K in assay buffer (final concentration 2 ng/uL) and incubated for 10 min. Then 5 uL of substrate in assay buffer (final concentration 12.5 uM) were added. The plates were then incubated at room temperature for 60 min. Then, the reaction was stopped by adding 10 uL of E64 in assay buffer (final concentration 1 uM). The fluorescence in the wells was determined using a Molecular Devices SpectraMax M5 Fluorescence Reader (Ex 360 nm, Em 460 nm).Each assay microtiter plate contains wells with vehicle controls (1% DMSO in bidest) as reference for non-inhibited enzyme activity (100% Ctl; high values) and wells with inhibitor (E64 in bidest+1% DMSO.
CCC(NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)CN1C(=O)c1cccc(Cl)c1)C(=O)c1nc2ccccc2o1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin-K
Fc1cc(-c2ccc(OC(F)(F)F)c(F)c2)ccc1CO[C@H]1C[C@@H](N=C=S)C1	IC50	'='	58.6	nM	Inhibition of recombinant human Cathepsin K using Z-Phe-Arg-AMC as fluorogenic substrate preincubated for 120 mins followed by substrate addition by fluorescence assay
COc1ccc(-c2ccc(CO[C@H]3C[C@@H](N=C=S)C3)nc2)cc1F	IC50	'='	120.5	nM	Inhibition of recombinant human Cathepsin K using Z-Phe-Arg-AMC as fluorogenic substrate preincubated for 120 mins followed by substrate addition by fluorescence assay
Fc1cc(-c2ccc3c(c2)CCO3)ccc1CO[C@H]1C[C@@H](N=C=S)C1	IC50	'='	83.5	nM	Inhibition of recombinant human Cathepsin K using Z-Phe-Arg-AMC as fluorogenic substrate preincubated for 120 mins followed by substrate addition by fluorescence assay
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C	IC50	'='	1200.0	nM	Inhibition of human Cathepsin K
CCCc1cc(-c2cccc(C#N)c2)nc(C#N)n1	IC50	'='	293.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
Cc1nc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)c(C)o1	IC50	'='	10000.0	nM	Inhibition of cathepsin K
CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1	IC50	'='	3.0	nM	In vitro inhibitory activity against human cathepsin K, using 2 uM of Z -Leu-Arg-AMC as substrate
NC(=S)N/N=C(/CC(c1ccccc1)c1c(O)c2ccccc2oc1=O)c1ccc(-c2ccc(Br)cc2)cc1	IC50	'='	4600.0	nM	Inhibition of human recombinant His-tagged cathepsin K using Cbz-Phe-Arg-AMC as substrate incubated for 30 mins prior to substrate addition by FRET assay
NC(=S)N/N=C(\Cc1ccccc1)c1ccc(-c2ccccc2)cc1	IC50	'>'	30000.0	nM	Inhibition of human recombinant His-tagged cathepsin K using Cbz-Phe-Arg-AMC as substrate incubated for 30 mins prior to substrate addition by FRET assay
CC(C)Nc1nc(C#N)nc(Nc2ccccc2)n1	IC50	'='	200.0	nM	Inhibition of human recombinant His-tagged cathepsin K using Cbz-Phe-Arg-AMC as substrate incubated for 30 mins prior to substrate addition by FRET assay
CCC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NCc1ccccc1	IC50	'='	21.5	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
C[C@@H](CC1CCCCC1)OC(=O)C1CCCN1C#N	IC50	'='	1.8	nM	Inhibitory concentration against human cathepsin K using 10 uM Cbz-Phe-Arg-AMC
CC(C)[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1	IC50	'='	38.2	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
N#Cc1ccccc1N1CCN(C[C@H](O)COC[C@H](Cc2ccccc2)NC(=O)C2CCN(C(=O)OCc3ccccc3)CC2)CC1	IC50	'>'	100000.0	nM	Inhibition of human cathepsin K
CC(C)(NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1	IC50	'='	25000.0	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
Cn1cnc2c(C#N)nc(-c3ccc(OCCC4CCNCC4)c(C(F)(F)F)c3)cc21	IC50	'='	178.0	nM	Inhibition of human cathepsin K by fluorescence assay
CCCC(C)NC(=O)C(=O)[C@H](CCC)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1	IC50	'='	107.4	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CCCC[C@@H](C=O)NC(=O)O[C@@H](C)CC1CCCCC1	IC50	'='	2.7	nM	Inhibition of human recombinant cathepsin K
CS(=O)(=O)Nc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@H]3NC4CCC3CC4)cc2)cc1	IC50	'='	6700.0	nM	Inhibition Assay: The following buffers were used: Activation buffer: 32.5 mM sodium acetate, adjusted to pH 3.5 with HCl; Assay buffer: 150 mM sodium acetate, 4mM EDTA, 20 mM L-Cysteine, adjusted to pH 5.5 with HCl,Assay conditions: To activate the proenzyme, 5 uLprocathepsin K were mixed with 1 ul activation buffer, and incubated at room temperature for 30 min. 5 uL test compound (final concentration 0.1 nM to 100 uM) in aqua bidest (containing 4% DMSO, final DMSO concentration 1%) were mixed with 10 uL of Cathepsin K in assay buffer (final concentration 2 ng/uL) and incubated for 10 min. Then 5 uL of substrate in assay buffer (final concentration 12.5 uM) were added. The plates were then incubated at room temperature for 60min. Then, the reaction was stopped by adding 10 uL of E64 in assay buffer (final concentration 1 uM). The fluorescence in the wells was determined using a Molecular Devices SpectraMax M5 Fluorescence Reader.
N#C[C@H](Cc1ccc(-c2cccc(C(N)=O)c2)cc1)NC(=O)[C@H]1NC2CCC1CC2	IC50	'='	9700.0	nM	Inhibition Assay: To activate the proenzyme, 5 ul procathepsin K were mixed with 1 ul activation buffer, and incubated at room temperature for 30 min.5 uL test compound (final concentration 0.1 nM to 100 uM) in aqua bidest (containing 4% DMSO, final DMSO concentration 1%) were mixed with 10 uL of Cathepsin K in assay buffer (final concentration 2 ng/uL) and incubated for 10 min. Then 5 uL of substrate in assay buffer (final concentration 12.5 uM) were added. The plates were then incubated at room temperature for 60 min. Then, the reaction was stopped by adding 10 uL of E64 in assay buffer (final concentration 1 uM). The fluorescence in the wells was determined using a Molecular Devices SpectraMax M5 Fluorescence Reader (Ex 360 nm, Em 460 nm).Each assay microtiter plate contains wells with vehicle controls (1% DMSO in bidest) as reference for non-inhibited enzyme activity (100% Ctl; high values) and wells with inhibitor (E64 in bidest+1% DMSO.
CN(C)C1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(C(F)(F)F)c4)n3)nc2)CC1	IC50	'>'	10000.0	nM	Inhibition of Cathepsin K (unknown origin) using MCA-Arg-Pro-Lys-Pro-Val-Glu-NVAL-Trp-Arg-Lys-(DNP)-NH2 as substrate pretreated for 60 mins followed by substrate addition incubated for 30 mins
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)CN1C(C)=O)C(=O)c1nc2ccccc2o1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin-K
CCC(NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)CN1C(=O)c1ccc(-c2ccccc2)cc1)C(=O)c1nc2ccccc2o1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin-K
CC1(C)CC(=O)NC1(C)C#N	IC50	'='	1300.0	nM	Inhibition of human recombinant His-tagged cathepsin K using Cbz-Phe-Arg-AMC as substrate incubated for 30 mins prior to substrate addition by FRET assay
N#Cc1ccccc1N1CCN(C[C@@H](O)COC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1	IC50	'>'	100000.0	nM	Inhibition of human cathepsin K
N#CC1(NC(=O)C(Cc2ccc(Cl)nc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'>'	5000.0	nM	Inhibition of human cathepsin K
CC(C)C[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC1(C#N)CC1	IC50	'='	1.3	nM	Inhibition of human cathepsin K
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	0.2	nM	Inhibition of humanized rabbit cathepsin K
CSc1ccc(-c2ccccc2[C@H]2CCC(F)(F)C[C@@H]2C(=O)NCC#N)cc1	IC50	'='	7.1	nM	Inhibitory activity against humanized rabbit Cathepsin K
CSc1ccc(S(=O)(=O)C[C@@H]2CCCC[C@H]2C(=O)NCC#N)cc1	IC50	'='	5.0	nM	Inhibitory activity against humanized rabbit Cathepsin K
N#CCNC(=O)[C@@H]1CCCC[C@H]1CSc1nc2ccccc2o1	IC50	'='	480.0	nM	Inhibitory activity against humanized rabbit Cathepsin K
N#CCNC(=O)[C@@H]1CCCC[C@H]1SCc1ccccc1	IC50	'='	52.0	nM	Inhibitory activity against human Cathepsin K
N#C[C@H](Cc1ccc(-c2ccc3c(c2)NC(=O)C3)cc1)NC(=O)[C@H]1NC2CCC1CC2	IC50	'='	4200.0	nM	Inhibition Assay: The following buffers were used: Activation buffer: 32.5 mM sodium acetate, adjusted to pH 3.5 with HCl; Assay buffer: 150 mM sodium acetate, 4mM EDTA, 20 mM L-Cysteine, adjusted to pH 5.5 with HCl,Assay conditions: To activate the proenzyme, 5 uLprocathepsin K were mixed with 1 ul activation buffer, and incubated at room temperature for 30 min. 5 uL test compound (final concentration 0.1 nM to 100 uM) in aqua bidest (containing 4% DMSO, final DMSO concentration 1%) were mixed with 10 uL of Cathepsin K in assay buffer (final concentration 2 ng/uL) and incubated for 10 min. Then 5 uL of substrate in assay buffer (final concentration 12.5 uM) were added. The plates were then incubated at room temperature for 60min. Then, the reaction was stopped by adding 10 uL of E64 in assay buffer (final concentration 1 uM). The fluorescence in the wells was determined using a Molecular Devices SpectraMax M5 Fluorescence Reader.
