"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"	"Value"
"CHEMBL4246329"	""	"None"	"300.30"	"0"	"1.46"	"7h"	"N#Cc1nc(Nc2cccc(F)c2)nc(N2CCOCC2)n1"	"IC50"	"'='"	"20.0"	"nM"	"7.70"	""	""	"UO_0000065"	"25.64"	"0.48"	"6.24"	"8.85"	"0"	"CHEMBL4234927"	"Inhibition of human cathepsin S using Z-LR-AMC as substrate after 30 mins by spectrofluorimetric method"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4229481"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2018"	"None"	""	""	""	"0.02"
"CHEMBL50347"	""	"None"	"393.44"	"0"	"4.18"	"63"	"COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL658351"	"Inhibitory concentration against Cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134488"	"1"	"Scientific Literature"	"J Med Chem"	"2001"	"None"	""	""	""	"10.0"
"CHEMBL2380719"	""	"None"	"551.67"	"1"	"3.93"	"29"	"CCC(NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)CN1C(=O)C1CCCCC1)C(=O)c1nc2ccccc2o1"	"IC50"	"'='"	"3.3"	"nM"	"8.48"	""	""	"UO_0000065"	"15.37"	"0.30"	"4.55"	"6.70"	"0"	"CHEMBL2384040"	"Inhibition of human cathepsin-S"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2380281"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""	""	"3.3"
"CHEMBL30957"	""	"None"	"439.51"	"0"	"2.28"	"11"	"CC(C)(C)O[C@@H]1NC(=O)[C@H]1NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1"	"IC50"	"'>'"	"2500.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL658339"	"Inhibition of recombinant human cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1136415"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2003"	"None"	""	""	""	"2.5"
"CHEMBL417303"	""	"None"	"425.44"	"0"	"1.03"	"6"	"CC(=O)O[C@@H]1NC(=O)[C@H]1NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1"	"IC50"	"'='"	"207.0"	"nM"	"6.68"	""	""	"UO_0000065"	"15.71"	"0.29"	"5.65"	"5.44"	"0"	"CHEMBL658339"	"Inhibition of recombinant human cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1136415"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2003"	"None"	""	""	""	"0.207"
"CHEMBL3701880"	""	"None"	"602.04"	"1"	"1.49"	"BDBM129702"	"N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(N3CCN(C(=O)C(F)(F)F)CC3)CC2)CC1"	"IC50"	"'='"	"3.7"	"nM"	"8.43"	""	"261416"	"UO_0000065"	"14.01"	"0.29"	"6.94"	"6.44"	"0"	"CHEMBL3705395"	"Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638772"	"37"	"BindingDB Patent Bioactivity Data"	""	"2014"	"None"	""	""	""	"3.7"
"CHEMBL3701865"	""	"None"	"571.70"	"1"	"1.61"	"BDBM129687"	"CCOC(=O)N1CCC(N2CCC2C(=O)N2C[C@H](S(=O)(=O)c3ccc(C)cc3)C[C@H]2C(=O)NC2(C#N)CC2)CC1"	"IC50"	"'='"	"1.4"	"nM"	"8.85"	""	"261401"	"UO_0000065"	"15.49"	"0.30"	"7.24"	"6.32"	"0"	"CHEMBL3705395"	"Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638772"	"37"	"BindingDB Patent Bioactivity Data"	""	"2014"	"None"	""	""	""	"1.4"
"CHEMBL3701866"	""	"None"	"587.70"	"1"	"1.31"	"BDBM129688"	"CCOC(=O)N1CCC(N2CCC2C(=O)N2C[C@H](S(=O)(=O)c3ccccc3OC)C[C@H]2C(=O)NC2(C#N)CC2)CC1"	"IC50"	"'='"	"9.2"	"nM"	"8.04"	""	"261402"	"UO_0000065"	"13.67"	"0.27"	"6.73"	"5.38"	"0"	"CHEMBL3705395"	"Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638772"	"37"	"BindingDB Patent Bioactivity Data"	""	"2014"	"None"	""	""	""	"9.2"
"CHEMBL4859234"	""	"None"	"463.90"	"0"	"4.78"	"54"	"CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(C(F)(F)F)c4)n3)nc2)CC1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4829872"	"Inhibition of Cathepsin S (unknown origin) using MCA-Arg-Pro-Lys-Pro-Val-Glu-NVAL-Trp-Arg-Lys-(DNP)-NH2 as substrate pretreated for 60 mins followed by substrate addition incubated for 30 mins"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4828733"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 1.5 hr"	""	""	"10.0"
"CHEMBL5283379"	""	"None"	"499.62"	"0"	"2.49"	"B3c"	"N#Cc1ccccc1N1CCN(C[C@@H](O)COC[C@H](Cc2ccccc2)NC(=O)c2ccncc2)CC1"	"IC50"	"'='"	"28840.0"	"nM"	"4.54"	""	""	"UO_0000065"	"9.09"	"0.17"	"2.05"	"4.46"	"0"	"CHEMBL5238891"	"Inhibition of human cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5236605"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2023"	"None"	""	"INHIBITOR"	""	"28.84"
"CHEMBL1289194"	""	"None"	"402.76"	"0"	"2.72"	"20"	"Cc1cc(NC(=O)C(=O)C(C)NC(=O)c2cccc(C(F)(F)F)c2Cl)n[nH]1"	"IC50"	"'='"	"10.5"	"nM"	"7.98"	""	""	"UO_0000065"	"19.81"	"0.40"	"5.26"	"7.68"	"0"	"CHEMBL1292092"	"Inhibition of human cathepsin S by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1287709"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"10.5"
"CHEMBL1288587"	""	"None"	"231.17"	"0"	"1.63"	"3"	"O=CCNC(=O)c1cccc(C(F)(F)F)c1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1292092"	"Inhibition of human cathepsin S by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1287709"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"10000.0"
"CHEMBL2171997"	""	"None"	"486.64"	"0"	"2.49"	"26"	"C[C@@H]1CN(c2ccc(S(C)(=O)=O)cc2)C[C@H](C)N1C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1"	"IC50"	"'>'"	"11800.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2175126"	"Inhibition of human recombinant cathepsin-S using Z-Val-Val-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2169826"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""	""	"11.8"
"CHEMBL1270269"	""	"None"	"391.40"	"0"	"2.82"	"23"	"CC(C)(NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1)C(N)=O"	"IC50"	"'='"	"16.0"	"nM"	"7.80"	""	""	"UO_0000065"	"19.92"	"0.38"	"4.98"	"7.45"	"0"	"CHEMBL1275132"	"Inhibition of human recombinant cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1268809"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"16.0"
"CHEMBL347111"	""	"None"	"442.56"	"0"	"2.59"	"1"	"N#C[C@H](COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1"	"IC50"	"'='"	"5.5"	"nM"	"8.26"	""	""	"UO_0000065"	"18.66"	"0.35"	"5.67"	"7.97"	"0"	"CHEMBL1119418"	"Inhibition of human recombinant cathepsin S expressed in Escherichia coli BL21 (DE3) after 10 mins by fluorescence assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1155553"	"1"	"Scientific Literature"	"J Med Chem"	"2010"	"None"	""	""	""	"5.5"
"CHEMBL184403"	""	"None"	"478.63"	"1"	"5.52"	"2i"	"CCCC[C@H](NC(=O)OCC1(Cc2ccccc2)CCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1"	"IC50"	"'='"	"11.0"	"nM"	"7.96"	""	""	"UO_0000065"	"16.63"	"0.31"	"2.44"	"9.42"	"0"	"CHEMBL828389"	"Inhibition of 10 uM Cbz-Val-Val-Arg-AMC binding to human cathepsin S in fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1137872"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2004"	"None"	""	""	""	"11.0"
"CHEMBL185097"	""	"None"	"444.51"	"0"	"3.75"	"2l"	"CCCC[C@H](NC(=O)OCC1(Cc2ccc(F)cc2)CCC1)C(=O)C(=O)Nc1ccn[nH]1"	"IC50"	"'='"	"5.2"	"nM"	"8.28"	""	""	"UO_0000065"	"18.64"	"0.35"	"4.53"	"7.32"	"0"	"CHEMBL828389"	"Inhibition of 10 uM Cbz-Val-Val-Arg-AMC binding to human cathepsin S in fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1137872"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2004"	"None"	""	""	""	"5.2"
"CHEMBL2171996"	""	"None"	"472.61"	"0"	"2.11"	"25"	"C[C@H]1CN(c2ccc(S(C)(=O)=O)cc2)CCN1C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1"	"IC50"	"'='"	"1510.0"	"nM"	"5.82"	""	""	"UO_0000065"	"12.32"	"0.24"	"3.71"	"5.26"	"0"	"CHEMBL2175126"	"Inhibition of human recombinant cathepsin-S using Z-Val-Val-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2169826"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""	""	"1.51"
"CHEMBL3651519"	""	"None"	"473.00"	"0"	"2.34"	"BDBM2849"	"N#Cc1ccnc(N2CC[C@H](S(=O)(=O)c3ccc(N4CCN5CCC[C@H]5C4)cc3Cl)C2)n1"	"IC50"	"'='"	"2.121"	"nM"	"8.67"	""	"218754"	"UO_0000065"	"18.34"	"0.37"	"6.33"	"9.28"	"0"	"CHEMBL3705320"	"Enzyme Inhbition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3639352"	"37"	"BindingDB Patent Bioactivity Data"	""	"2013"	"None"	""	""	""	"2.121"
"CHEMBL3651511"	""	"None"	"590.03"	"1"	"4.53"	"BDBM2738"	"N#Cc1ncc(C(=O)NCC2(c3ccc(Cl)cc3)CC2)c(N2CC[C@H](S(=O)(=O)c3ccccc3C(F)(F)F)C2)n1"	"IC50"	"'='"	"0.305"	"nM"	"9.52"	""	"218776"	"UO_0000065"	"16.13"	"0.32"	"4.99"	"8.20"	"0"	"CHEMBL3705320"	"Enzyme Inhbition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3639352"	"37"	"BindingDB Patent Bioactivity Data"	""	"2013"	"None"	""	""	""	"0.305"
"CHEMBL3651476"	""	"None"	"398.37"	"0"	"2.13"	"BDBM101441"	"N#Cc1ncc(O)c(N2CC[C@H](S(=O)(=O)c3ccccc3C(F)(F)F)C2)n1"	"IC50"	"'='"	"1969.38"	"nM"	"5.71"	""	"218709"	"UO_0000065"	"14.32"	"0.29"	"3.58"	"5.32"	"0"	"CHEMBL3705320"	"Enzyme Inhbition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3639352"	"37"	"BindingDB Patent Bioactivity Data"	""	"2013"	"None"	""	""	""	"1969.38"
"CHEMBL3651507"	""	"None"	"578.02"	"1"	"4.61"	"BDBM2718"	"CC(CNC(=O)c1cnc(C#N)nc1N1CC[C@H](S(=O)(=O)c2ccccc2C(F)(F)F)C1)c1ccc(Cl)cc1"	"IC50"	"'='"	"0.365"	"nM"	"9.44"	""	"218774"	"UO_0000065"	"16.33"	"0.33"	"4.83"	"8.13"	"0"	"CHEMBL3705320"	"Enzyme Inhbition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3639352"	"37"	"BindingDB Patent Bioactivity Data"	""	"2013"	"None"	""	""	""	"0.365"
"CHEMBL205748"	""	"None"	"643.61"	"1"	"3.19"	"45"	"CS(=O)(=O)N1CCc2c(c(-c3ccc(Br)cc3)nn2CC(O)CN2CCC(N3C(=O)NCc4ccccc43)CC2)C1"	"IC50"	"'='"	"65.0"	"nM"	"7.19"	""	""	"UO_0000065"	"11.17"	"0.24"	"4.00"	"6.47"	"0"	"CHEMBL865648"	"Inhibition of cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146958"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""	""	"65.0"
"CHEMBL201461"	""	"None"	"633.69"	"1"	"3.14"	"23"	"CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(N3C(=O)COc4ccccc43)CC2)C1"	"IC50"	"'='"	"28.0"	"nM"	"7.55"	""	""	"UO_0000065"	"11.92"	"0.23"	"4.41"	"6.98"	"0"	"CHEMBL865648"	"Inhibition of cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146958"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""	""	"28.0"
"CHEMBL125656"	""	"None"	"419.40"	"0"	"4.25"	"39"	"CC(C)CC(C(=O)N(CC#N)OC(=O)C(F)(F)F)c1cccc(-c2ccncc2)c1"	"IC50"	"'='"	"1748.0"	"nM"	"5.76"	""	""	"UO_0000065"	"13.73"	"0.26"	"1.51"	"6.91"	"0"	"CHEMBL885069"	"In vitro inhibitory activity against human cathepsin S, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"1748.0"
"CHEMBL261700"	""	"None"	"484.69"	"0"	"4.70"	"14"	"CC(C)(C)CN(Cc1ccc(C#CCN2CCC(N3CCCCC3)CC2)cc1)c1ccnc(C#N)n1"	"IC50"	"'>'"	"1000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL933741"	"Inhibition of human recombinant cathepsin S by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1144798"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"1000.0"
"CHEMBL181160"	""	"None"	"637.13"	"2"	"5.32"	"46"	"CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CCCN2CCC(n3c(O)nc4ccc(Cl)cc43)CC2)C1"	"IC50"	"'='"	"30.0"	"nM"	"7.52"	""	""	"UO_0000065"	"11.81"	"0.24"	"2.20"	"7.80"	"0"	"CHEMBL832705"	"Inhibitory concentration against cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1141911"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""	""	"30.0"
"CHEMBL122672"	""	"None"	"306.41"	"0"	"4.12"	"29"	"CC(C)CC(C(=O)NCC#N)c1ccc(-c2ccccc2)cc1"	"IC50"	"'='"	"3343.0"	"nM"	"5.48"	""	""	"UO_0000065"	"17.87"	"0.33"	"1.36"	"10.35"	"0"	"CHEMBL885069"	"In vitro inhibitory activity against human cathepsin S, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"3343.0"
"CHEMBL123592"	""	"None"	"307.40"	"0"	"3.52"	"37"	"CC(C)CC(C(=O)NCC#N)c1cccc(-c2cccnc2)c1"	"IC50"	"'='"	"8039.0"	"nM"	"5.09"	""	""	"UO_0000065"	"16.57"	"0.30"	"1.57"	"7.75"	"0"	"CHEMBL885069"	"In vitro inhibitory activity against human cathepsin S, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"8039.0"
"CHEMBL122561"	""	"None"	"490.65"	"1"	"5.18"	"50"	"CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)cc2)c1"	"IC50"	"'='"	"1298.0"	"nM"	"5.89"	""	""	"UO_0000065"	"12.00"	"0.22"	"0.71"	"6.87"	"0"	"CHEMBL885069"	"In vitro inhibitory activity against human cathepsin S, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"1298.0"
"CHEMBL61887"	""	"None"	"490.60"	"0"	"4.53"	"1g"	"CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCc2ccncc2)cc1"	"IC50"	"'='"	"3400.0"	"nM"	"5.47"	""	""	"UO_0000065"	"11.15"	"0.21"	"0.94"	"5.38"	"0"	"CHEMBL658342"	"Inhibitory activity against recombinant human cathepsin S activity"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1136536"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2003"	"None"	""	""	""	"3.4"
"CHEMBL2070936"	""	"None"	"398.48"	"0"	"2.45"	"3"	"N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1"	"IC50"	"'='"	"1258.93"	"nM"	"5.90"	""	""	"UO_0000065"	"14.81"	"0.28"	"3.45"	"7.72"	"0"	"CHEMBL2073367"	"Inhibition of human recombinant cathepsin S using Z-Val-Val-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2069241"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2012"	"None"	""	""	""	"5.9"
