"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"	"Value"
"CHEMBL252359"	""	"None"	"320.40"	"0"	"3.20"	"3{1,17}"	"CCC(C)CNc1nc(C#N)nc2c1ncn2Cc1ccccc1"	"IC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL926731"	"Inhibition of human liver cathepsin B"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140721"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""	""	""	"30.0"
"CHEMBL254619"	""	"None"	"421.29"	"0"	"3.63"	"3{12,7}"	"COC(CCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21)OC"	"IC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL926731"	"Inhibition of human liver cathepsin B"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140721"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""	""	""	"30.0"
"CHEMBL254828"	""	"None"	"447.34"	"0"	"4.71"	"3{11,19}"	"N#Cc1nc(NCc2ccc(Br)cc2)c2ncn(CCCc3ccccc3)c2n1"	"IC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL926731"	"Inhibition of human liver cathepsin B"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140721"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""	""	""	"30.0"
"CHEMBL252121"	""	"None"	"404.86"	"0"	"4.02"	"3{10,16}"	"COc1ccc(Cn2cnc3c(NCc4ccc(Cl)cc4)nc(C#N)nc32)cc1"	"IC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL926731"	"Inhibition of human liver cathepsin B"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140721"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""	""	""	"30.0"
"CHEMBL252934"	""	"None"	"342.79"	"0"	"2.35"	"3{10,2]"	"N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(CCCO)c2n1"	"IC50"	"'='"	"1040.0"	"nM"	"5.98"	""	""	"UO_0000065"	"17.45"	"0.34"	"3.63"	"6.00"	"0"	"CHEMBL926731"	"Inhibition of human liver cathepsin B"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140721"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""	""	""	"1.04"
"CHEMBL398504"	""	"None"	"375.82"	"0"	"3.41"	"3{10,10}"	"N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(Cc3cccnc3)c2n1"	"IC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL926731"	"Inhibition of human liver cathepsin B"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140721"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""	""	""	"30.0"
"CHEMBL399027"	""	"None"	"324.36"	"0"	"3.25"	"3{9,12}"	"CCCCn1cnc2c(NCc3ccc(F)cc3)nc(C#N)nc21"	"IC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL926731"	"Inhibition of human liver cathepsin B"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140721"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""	""	""	"30.0"
"CHEMBL122561"	""	"None"	"490.65"	"1"	"5.18"	"50"	"CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)cc2)c1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL657287"	"In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"10000.0"
"CHEMBL3261926"	""	"None"	"374.44"	"0"	"2.28"	"10"	"N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)C3(N)CCOCC3)cc2)cc1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3268206"	"Inhibition of Cathepsin B (unknown origin)"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3259727"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"None"	""	""	""	"5.0"
"CHEMBL409950"	""	"None"	"660.78"	"1"	"3.61"	"28"	"CCCCS(=O)(=O)C[C@@H](NC(=O)OCc1ccncc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1"	"IC50"	"'='"	"383.0"	"nM"	"6.42"	""	""	"UO_0000065"	"9.71"	"0.19"	"2.81"	"4.37"	"0"	"CHEMBL889829"	"Inhibition of cathepsin D"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146261"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"383.0"
"CHEMBL409949"	""	"None"	"660.78"	"1"	"3.61"	"27"	"CCCCS(=O)(=O)C[C@@H](NC(=O)OCc1cccnc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1"	"IC50"	"'='"	"444.0"	"nM"	"6.35"	""	""	"UO_0000065"	"9.61"	"0.19"	"2.74"	"4.33"	"0"	"CHEMBL889829"	"Inhibition of cathepsin D"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146261"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"444.0"
"CHEMBL400728"	""	"None"	"483.49"	"0"	"3.17"	"13"	"N#CC1(NC(=O)[C@H](CS(=O)(=O)Cc2ccc(F)cc2)N[C@@H](c2ccccc2)C(F)(F)F)CC1"	"IC50"	"'='"	"2777.0"	"nM"	"5.56"	""	""	"UO_0000065"	"11.49"	"0.23"	"2.39"	"5.61"	"0"	"CHEMBL923077"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"2777.0"
"CHEMBL249915"	""	"None"	"407.39"	"0"	"1.60"	"6"	"CS(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1"	"IC50"	"'='"	"1104.0"	"nM"	"5.96"	""	""	"UO_0000065"	"14.62"	"0.30"	"4.36"	"6.01"	"0"	"CHEMBL923077"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"1104.0"
"CHEMBL2382116"	""	"None"	"293.37"	"0"	"3.89"	"15"	"O=C(/C=C/c1ccc(N2CCCC2)cc1)c1ccc(O)cc1"	"IC50"	"'='"	"1810.0"	"nM"	"5.74"	""	""	"UO_0000065"	"19.57"	"0.36"	"1.85"	"14.16"	"0"	"CHEMBL2384630"	"Inhibition of cathepsin B (unknown origin) using RR-AMC as substrate after 30 mins by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2380225"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""	""	"1.81"
"CHEMBL2376011"	""	"None"	"297.30"	"0"	"-0.04"	"23"	"N=C(N)N/N=C1\CCS(=O)(=O)c2ccc([N+](=O)[O-])cc21"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2378146"	"Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375278"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""	""	"10000.0"
"CHEMBL1289764"	""	"None"	"501.53"	"2"	"5.03"	"16"	"CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2cn[nH]c2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccccc1"	"IC50"	"'='"	"59.0"	"nM"	"7.23"	""	""	"UO_0000065"	"14.41"	"0.27"	"2.20"	"7.72"	"0"	"CHEMBL1290877"	"Inhibition of human Cat B in HepG2 cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HepG2"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1287737"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3307718"	""	""	""	"59.0"
"CHEMBL399361"	""	"None"	"571.67"	"2"	"5.62"	"17"	"CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccccc1"	"IC50"	"'='"	"163.0"	"nM"	"6.79"	""	""	"UO_0000065"	"11.87"	"0.23"	"1.17"	"6.85"	"0"	"CHEMBL1290877"	"Inhibition of human Cat B in HepG2 cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HepG2"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1287737"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3307718"	""	""	""	"163.0"
"CHEMBL1290418"	""	"None"	"571.66"	"2"	"5.62"	"23"	"CC(C)(C)[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccccc1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1290877"	"Inhibition of human Cat B in HepG2 cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HepG2"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1287737"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3307718"	""	""	""	"10000.0"
"CHEMBL1672425"	""	"None"	"330.21"	"0"	"1.28"	"8"	"N#CN1CC[C@@H](NS(=O)(=O)c2cccc(Br)c2)C1"	"IC50"	"'='"	"6309.57"	"nM"	"5.20"	""	""	"UO_0000065"	"15.75"	"0.39"	"3.92"	"7.10"	"0"	"CHEMBL1679623"	"Inhibition of human recombinant cathepsin B after 1 hr"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1671832"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2011"	"None"	""	""	""	"5.2"
"CHEMBL371064"	"BALICATIB"	"2.0"	"411.55"	"0"	"2.29"	"1"	"CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1"	"IC50"	"'='"	"4750.0"	"nM"	"5.32"	""	""	"UO_0000065"	"12.93"	"0.24"	"3.03"	"6.02"	"0"	"CHEMBL2168711"	"Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2163205"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""	""	"4.75"
"CHEMBL5174111"	""	"None"	"475.40"	"0"	"4.10"	"GC-14"	"O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1"	"IC50"	"'='"	"50000.0"	"nM"	"4.30"	""	""	"UO_0000065"	"9.05"	"0.19"	"0.20"	"6.56"	"0"	"CHEMBL5106615"	"Inhibition of human Cathepsin B using Z-Leu-Arg-AMC as fluorogenic substrate incubated for 60 mins by FRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5104177"	"1"	"Scientific Literature"	"J Med Chem"	"2022"	"None"	"TIME = 1.0 hr"	"INHIBITOR"	""	"50.0"
"CHEMBL3949917"	""	"None"	"322.42"	"0"	"3.14"	"5a"	"N#Cc1nc(NCCc2ccccc2)nc(NC2CCCCC2)n1"	"IC50"	""	""	""	""	""	""	""	""	""	""	""	"0"	"CHEMBL3862383"	"Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3861957"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2016"	"None"	""	""	""	""
"CHEMBL4250264"	""	"None"	"523.63"	"1"	"2.24"	"FGA67"	"CCOC(=O)/C=C/[C@@H](O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1"	"IC50"	"'='"	"1130.0"	"nM"	"5.95"	""	""	"UO_0000065"	"11.36"	"0.21"	"3.71"	"5.07"	"0"	"CHEMBL4234760"	"Inhibition of human cathepsin B using Cbz-Phe-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4229471"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2018"	"None"	""	""	""	"1.13"
"CHEMBL3649392"	""	"None"	"636.60"	"1"	"3.85"	"BDBM122501"	"CCCCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1"	"IC50"	"'='"	"47.8"	"nM"	"7.32"	""	"251289"	"UO_0000065"	"11.50"	"0.24"	"3.47"	"5.64"	"0"	"CHEMBL3707676"	"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638694"	"37"	"BindingDB Patent Bioactivity Data"	""	"2014"	"None"	""	""	""	"47.8"
"CHEMBL4228081"	""	"None"	"410.48"	"0"	"3.26"	"17"	"N#CC1(NC(=O)[C@@H](Cc2cccnc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1"	"IC50"	"'>'"	"50000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4223221"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4219198"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2018"	"None"	""	""	""	"50000.0"
"CHEMBL325041"	"BORTEZOMIB"	"4.0"	"384.25"	"None"	"None"	"bortezomib"	"CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O"	"IC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3240091"	"Inhibition of recombinant cathepsin B (unknown origin) using Z-Leu-Arg-AMC as substrate by spectrofluorometer analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3232719"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"None"	""	""	""	"30.0"
"CHEMBL374508"	"E-64"	"None"	"357.41"	"0"	"-1.46"	"E64"	"CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N"	"IC50"	"'='"	"40.0"	"nM"	"7.40"	""	""	"UO_0000065"	"20.70"	"0.40"	"8.86"	"4.29"	"0"	"CHEMBL3387327"	"Inhibition of cathepsin B (unknown origin) using fluorometric Z-Phe-Arg-AMC as substrate by spectrofluorimetry"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3352268"	"1"	"Scientific Literature"	"J Nat Prod"	"2014"	"None"	""	""	""	"0.04"
"CHEMBL231813"	"TELAPREVIR"	"4.0"	"679.86"	"1"	"2.45"	"VX-950"	"CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1"	"IC50"	"'='"	"4400.0"	"nM"	"5.36"	""	""	"UO_0000065"	"7.88"	"0.15"	"2.91"	"2.98"	"0"	"CHEMBL1245067"	"Inhibition of human Cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1240347"	"1"	"Scientific Literature"	"Antimicrob Agents Chemother"	"2010"	"None"	""	""	""	"4400.0"
"CHEMBL492617"	""	"None"	"286.38"	"0"	"2.44"	"1"	"CC(C)C(Nc1ccccc1)C(=O)N1CCCCN1C#N"	"IC50"	"'='"	"53.0"	"nM"	"7.28"	""	""	"UO_0000065"	"25.41"	"0.47"	"4.84"	"12.25"	"0"	"CHEMBL1016567"	"Inhibition of human recombinant cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1155048"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"53.0"
"CHEMBL1209375"	""	"None"	"359.27"	"1"	"5.01"	"4r"	"CCCc1cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc(C#N)n1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1212567"	"Inhibition of human recombinant cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208729"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"10000.0"
"CHEMBL1209376"	""	"None"	"325.72"	"0"	"4.64"	"4s"	"CCCc1cc(-c2cc(C(F)(F)F)ccc2Cl)nc(C#N)n1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1212567"	"Inhibition of human recombinant cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208729"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"10000.0"
"CHEMBL212723"	""	"None"	"231.25"	"0"	"2.50"	"10"	"Cc1ccc(C)n1-c1ccc(C(=O)O)c(O)c1"	"IC50"	"'='"	"55000.0"	"nM"	"4.26"	""	""	"UO_0000065"	"18.42"	"0.34"	"1.76"	"6.82"	"0"	"CHEMBL871521"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146035"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""	""	"55.0"
"CHEMBL207990"	"EPOXOMYCIN"	"None"	"554.73"	"1"	"1.16"	"2"	"CC[C@H](C)[C@H](NC(=O)[C@H]([C@@H](C)CC)N(C)C(C)=O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1)[C@@H](C)O"	"IC50"	"'='"	"120000.0"	"nM"	""	"Outside typical range"	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL861976"	"Inhibition of cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147675"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""	""	"120.0"
"CHEMBL252382"	""	"None"	"571.67"	"2"	"5.62"	"15"	"CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@@H](C#N)Cc1ccccc1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL945080"	"Inhibition of cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1141480"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"10000.0"
"CHEMBL429858"	""	"None"	"283.40"	"0"	"2.86"	"3k"	"NC(=S)N/N=C(/CCc1ccccc1)c1ccccc1"	"IC50"	"'>'"	"25000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL929238"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145618"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"25.0"
"CHEMBL261657"	"THIOSEMICARBAZONE STANDARD"	"None"	"405.37"	"0"	"4.62"	"3f"	"Cc1ccc(/C(=N\NC(N)=S)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1"	"IC50"	"'='"	"3300.0"	"nM"	"5.48"	""	""	"UO_0000065"	"13.52"	"0.28"	"0.86"	"10.87"	"0"	"CHEMBL929238"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145618"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"3.3"
