Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
N#Cc1nc(NCc2cccc(-c3ccoc3)c2)c2ncn(CCCO)c2n1	IC50	'='	8600.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCc2cccc(-c3ccc(Cl)cc3)c2)c2ncn(CCCO)c2n1	IC50	'>'	15000.0	nM	Inhibition of human liver cathepsin B
N#CN1CCCC1	IC50	'='	15000.0	nM	Inhibitory activity tested against Human Cathepsin B using Z-Phe-Arg-pNA as substrate
CN1CCN(c2ccc(-c3cccc(CC(=O)NCC#N)c3)cc2)CC1	IC50	'>'	10000.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
N#CCNC(=O)[C@H](Cc1ccc(I)cc1)NC(=O)C(c1ccccc1)c1ccccc1	IC50	'>'	1000.0	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
C[C@@H](OCc1ccccc1)[C@@H](C#N)NC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1ccc(-c2ccccc2)cc1	IC50	'='	57.8	nM	Inhibition of human cathepsin B at pH 6 using Z-Phe-Arg-AMC fluorogenic peptide as substrate preincubated for 2 mins followed by substrate addition and measured for 5 mins by fluorescence assay
C[C@@H](OCc1ccccc1)[C@@H](C#N)NC(=O)[C@H](Cc1cccc(Br)c1)NC(=O)c1ccc(-c2ccccc2)cc1	IC50	'='	39.4	nM	Inhibition of human cathepsin B at pH 4.5 using Z-Phe-Arg-AMC fluorogenic peptide as substrate preincubated for 2 mins followed by substrate addition and measured for 5 mins by fluorescence assay
N#CN1CCC(CCc2ccccc2)C1	IC50	'='	5011.87	nM	Inhibition of human recombinant cathepsin B after 1 hr
C#C[C@H](COCc1cccc(C(=O)O)c1)NC(=O)[C@H](Cc1cccc(C)c1)NC(=O)c1ccc(F)cc1	IC50	'='	15800.0	nM	Inhibition of cathepsin B in live human U-251MG cells using e Abz-GIVRAK(Dnp)-NH2 as substrate preincubated for 30 mins followed by substrate addition by fluorescence based analysis
C/N=c1\nc(-c2ccc(F)cc2)n(-c2ccccc2)s1	IC50	'>'	50000.0	nM	Inhibition of human Cathepsin B using Z-RR-AMC as substrate preincubated for 30 mins followed by substrate addition measured for 10 mins by FRET assay
N#Cc1ccc(Nc2nc(C#N)nc(NC3CCCCC3)n2)cc1	IC50				Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method
N#Cc1nc(Nc2cc(F)cc(F)c2)nc(NC2CCCC2)n1	IC50	'='	10000.0	nM	Inhibition of human Cathepsin B
CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(C#N)nc21	IC50	'='	10715.19	nM	Inhibition of human Cathepsin B
Cc1ccccc1/C(=N\NC(N)=S)c1cccc(Br)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
Cc1cccc(/C(=N\NC(N)=S)c2cccc(Br)c2)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
NC(=S)N/N=C(/c1ccc(Br)cc1)c1ccccc1Br	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
Cc1cccc(C[C@H](NC(=O)c2ccc(Cl)cc2F)C(=O)NCC#N)c1	IC50	'='	72.0	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
CCCC[C@H](NC(=O)OC(Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)N[C@H]1CCCNC1=O	IC50	'='	6200.0	nM	Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin B activity in fluorescence assay with 100 mM NaOAc
C[C@H](NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)C(F)(F)F	IC50	'>'	300000.0	nM	Activity against serine protease human liver Cathepsin B (cat-B )
CNC(=O)C(=O)C(C)NC(=O)c1ccc(OCc2ccccn2)c(C(F)(F)F)c1Cl	IC50	'>'	10000.0	nM	Inhibition of human cathepsin B by fluorescence assay
N#CN1CCC(CNS(=O)(=O)c2ccccc2)C1	IC50	'='	1500.0	nM	Inhibitory activity tested against Human Cathepsin B using Z-Phe-Arg-pNA as substrate
N#CN1CCC(NC(=O)c2ccccc2)C1	IC50	'='	4200.0	nM	Inhibitory activity tested against Human Cathepsin B using Z-Phe-Arg-pNA as substrate
CCCc1cc(-c2cccc(C)c2)nc(C#N)n1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B
CCCc1cccc(-c2cc(CCC)nc(C#N)n2)c1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B
CCCc1cc(-c2ccc(C)c(C(F)(F)F)c2)nc(C#N)n1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B
COc1ccc2c(O[C@@H]3C[C@H](C(=O)N[C@@H](CC4CC4)C(=O)C(=O)NC4CC4)N(C[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C3)nccc2c1	IC50	'='	27.0	nM	Inhibition of human liver cathepsin B using Boc-Leu-Arg-Arg-AMC as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by spectrofluorimetric analysis
NC(=S)N/N=C(/c1cccc(Br)c1)c1ccccc1Br	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
CCCc1cc(-c2cccc(Cl)c2)nc(C#N)n1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B
N#CCNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NC(=O)C(c1ccccc1)c1ccccc1	IC50	'>'	1000.0	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
CN1CCN(c2ccc(-c3cccc(C(CC4CCC4)C(=O)NCC#N)c3)cc2)CC1	IC50	'='	8055.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
N#Cc1nc(NCc2cccc(-c3ccc(Cl)c(Cl)c3)c2)c2ncn(CCCO)c2n1	IC50	'>'	50000.0	nM	Inhibition of human liver cathepsin B
S=C(NN=C(c1cccc(Br)c1)c1cccc(Br)c1)Nc1ccccc1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NC[C@H](O)c2ccccc2)nc(N2CCNCC2)n1	IC50	'='	136.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method
COc1ccc(Nc2nc(C#N)nc(NC3CCCCC3)n2)cc1	IC50				Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method
Cn1cc(-c2cccc(C[C@H](NC(=O)c3ccccc3)C(=O)NCC#N)c2)cn1	IC50	'='	6309.57	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
CCC(C)[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)NCC=O	IC50	'='	3200.0	nM	Inhibition of human cathepsin B
CC[C@@H](C)[C@H](NC(=O)Nc1cccc2ccccc12)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12	IC50	'='	370.0	nM	Inhibition of human cathepsin B
CN(C)CCCOc1ccc(-c2cc3c(ncn3C)c(C#N)n2)cc1C(F)(F)F	IC50	'>'	10000.0	nM	Inhibition of human cathepsin B
O=C1NN(c2ccc(Cl)c(C(=O)O)c2)C(=O)/C1=C\c1ccc(-c2ccc(Cl)cc2)o1	IC50	'='	88900.0	nM	Inhibition of human cathepsin B
CCCC[C@H](NC(=O)O[C@H](Cn1cnc2cc(Cl)c(Cl)cc21)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1	IC50	'='	40.0	nM	Inhibition of human recombinant cathepsin B
N#CC1(NC(=O)[C@H](CS(=O)(=O)c2nccs2)N[C@@H](c2ccccc2)C(F)(F)F)CC1	IC50	'='	3612.0	nM	Inhibition of human cathepsin B
CS(=O)(=O)C[C@H](N[C@@H](c1cccc(F)c1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	3854.0	nM	Inhibition of human cathepsin B
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCOCC3)cc2)c1	IC50	'='	1744.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C(N)=O)cc2)c1	IC50	'>'	10000.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
N#CC1(NC(=O)[C@H](Cc2ccc(O[C@@H]3CCNC3)cc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'='	2241.0	nM	Inhibition of human cathepsin B
CC[C@H](C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C)CC3)cc2)c1	IC50	'='	5788.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(CC(C)(C)O)CC3)cc2)c1	IC50	'='	6369.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3COCCN3)cc2)c1	IC50	'>'	10000.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
CCCCC(=O)N[C@@H](Cc1cccc(C)c1)C(=O)N[C@H](C#N)COCc1cccc(C(=O)O)c1	IC50	'<'	10.0	nM	Inhibition of recombinant human cathepsin B expressed in baculovirus expression system using Z-Arg-Arg-AMC as substrate incubated for 20 mins by fluorescence based assay
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N1Cc2ccccc2C1=O)C(C)(C)C)C(=O)C(=O)NCc1ccc(S(N)(=O)=O)cc1	IC50	'='	3049.0	nM	Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
COc1cccc(Nc2nc(C#N)nc(NC3CCNCC3)n2)c1	IC50	'='	10000.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectrofluorimetric method
N#Cc1nc(Nc2cccc(OC(F)(F)F)c2)nc(N2CCOCC2)n1	IC50	'='	74000.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectrofluorimetric method
CC(C)CC(C(=O)NCC#N)c1cncc(-c2ccccc2)c1	IC50	'>'	10000.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
CN(C)C(=O)C[C@H](NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)N[C@H]1CN(OCc2ccccc2)C1=O	IC50	'>'	300000.0	nM	Activity against serine protease human liver Cathepsin B (cat-B )
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(-n3cnnn3)cc2)c1	IC50	'>'	10000.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
CCCC[C@@H](C=O)NC(=O)OC(CC)(CC)Cc1ccccc1	IC50	'='	2200.0	nM	Inhibitory concentration against recombinant human cathepsin B was determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccncc2)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1	IC50	'='	13.0	nM	Inhibition of human recombinant cathepsin B
CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1	IC50	'='	130.0	nM	Inhibition of human recombinant cathepsin B
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C(F)(F)F)c(Cl)s3)CC2)CC1	IC50	'='	5011.87	nM	Inhibition of human recombinant cathepsin B using Z-Arg-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay
Cn1cc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NCC#N)c2)cn1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
N#CCNC(=O)[C@H](Cc1cccc(-c2ccn[nH]2)c1)NC(=O)c1ccccc1	IC50	'='	5011.87	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC(N)=O	IC50	'>'	100000.0	nM	Inhibition of human cathepsin B
CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(N)=O	IC50	'>'	100000.0	nM	Inhibition of human cathepsin B
CCCC[C@H](NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'>'	5000.0	nM	Inhibitory concentration against human cathepsin B by fluorescence assay using 10 uM Cbz-Phe-Arg-AMC
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C)CC3)cc2)c1	IC50	'='	3843.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)c1ccccc1)C(=O)C(=O)NCc1ccccc1	IC50	'='	446.0	nM	Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
COc1ccc(C(=O)NCC(=O)NCC#N)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1	IC50	'>'	100000.0	nM	Inhibition of human recombinant Cathepsin B using fluorogenic peptide substrate
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(=O)NCc1ccc(CN(C)C)cc1	IC50	'='	242.0	nM	Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
Cc1nc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)sc1C	IC50	'='	2511.89	nM	Inhibition of human recombinant cathepsin B using Z-Arg-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4c(s3)CCC4)CC2)CC1	IC50	'='	1995.26	nM	Inhibition of human recombinant cathepsin B using Z-Arg-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay
Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)N[C@H](C#N)COCc2ccc(C(=O)O)cc2)c1	IC50	'='	30.7	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1	IC50	'='	5.0	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
CCc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)NCC#N)c1	IC50	'='	136.0	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
CCOC(=O)/C=C/C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1	IC50	'='	90.0	nM	Inhibition of human cathepsin B using Cbz-Phe-Arg-AMC as substrate
CCCC[C@@H](C=O)NC(=O)OC(C)(C)C	IC50	'='	32000.0	nM	Inhibition of recombinant human cathepsin B in a fluorescence assay
CCCC[C@@H](C=O)NC(=O)O[C@H](Cc1ccccc1)C(C)C	IC50	'='	27.0	nM	Inhibition of recombinant human cathepsin B in a fluorescence assay
N#CCNC(=O)[C@H](Cc1cccc(-c2cn[nH]c2)c1)NC(=O)c1ccccc1	IC50	'='	7943.28	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)C(F)(F)C(F)(F)F	IC50	'>'	300000.0	nM	Activity against serine protease human liver Cathepsin B (cat-B )
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccccc2)o1)C(C)(C)CC)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	56000.0	nM	Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin B activity in fluorescence assay with 100 mM NaOAc
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	32000.0	nM	Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin B activity in fluorescence assay with 100 mM NaOAc
N#Cc1nc(Nc2ccc(F)cc2)nc(N2CCOCC2)n1	IC50	'='	160000.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectrofluorimetric method
O=C(CF)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1	IC50	'='	700.0	nM	Inhibition of recombinant human cathepsin B (332 residues) expressed in CHO cells using Z-FR-AMC as substrate preincubated for 20 mins followed by substrate addition by fluorescence plate reader analysis
CCCC[C@H](NC(=O)O[C@H]1CCc2ccccc21)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'>'	13000.0	nM	Inhibitory concentration against human cathepsin B by fluorescence assay using 10 uM Cbz-Phe-Arg-AMC
CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2)s1	IC50	'='	5200.0	nM	Inhibition of human cathepsin B
Cc1cccc(O[C@@H]2CCNC[C@@H]2O)c1C	IC50	'>'	100000.0	nM	Inhibition of human recombinant cathepsin B
CC(C)(C#N)c1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1	IC50	'='	5011.87	nM	Inhibition of human recombinant cathepsin B using Z-Arg-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4cccnc4s3)CC2)CC1	IC50	'='	25118.86	nM	Inhibition of human recombinant cathepsin B using Z-Arg-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay
CCOC(=O)/C=C/C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1	IC50	'='	70.0	nM	Inhibition of human cathepsin B using Cbz-Phe-Arg-AMC as substrate
N#CCNC(=O)C1(NC(c2ccc(-c3ccc(N4CCNCC4)cc3)cc2)C(F)(F)F)CCCCC1	IC50	'>'	10000.0	nM	Inhibitory activity against cathepsin B from human
C=CC(=O)Nc1cc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ccc2N2CCCCC2)ccc1C	IC50	'='	3000.0	nM	Inhibition of recombinant human C-terminal polyhistidine-tagged cathepsin B (Arg18 to Ile339 residues) expressed in HEK293 cells using Z-Leu-Arg-AMC as substrate preincubated for 30 mins followed by substrate addition and measured after 30 mins
N#Cc1nc(Nc2ccc(F)cc2)nc(NC2CCNCC2)n1	IC50	'='	4300.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectrofluorimetric method
C[C@@H]1C[C@@H](NS(=O)(=O)c2cccc(Br)c2)CN1C#N	IC50	'>'	25118.86	nM	Inhibition of human recombinant cathepsin B after 1 hr
C[C@H]1C[C@@H](NS(=O)(=O)c2cc(Br)ccc2Br)CN1C#N	IC50	'>'	25118.86	nM	Inhibition of human recombinant cathepsin B after 1 hr
Cn1cnc2c(C#N)nc(-c3ccc(OCCC4CCNCC4)c(C(F)(F)F)c3)cc21	IC50	'>'	10000.0	nM	Inhibition of human cathepsin B
N#CCNC(=O)[C@H](Cc1cccc(-c2ccncc2)c1)NC(=O)c1ccccc1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
Cc1cccc(O[C@H]2CCN3C[C@@H]2OC3=O)c1C	IC50	'='	46.0	nM	Inhibition of human recombinant cathepsin B
CC(C)(c1ccc(F)cc1)S(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin B
N#CC1(NC(=O)[C@H](CS(=O)(=O)CC2CC2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1	IC50	'='	1000.0	nM	Inhibition of human cathepsin B
CS(=O)(=O)C[C@H](N[C@@H](c1ccccc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	1980.0	nM	Inhibition of human cathepsin B
Nc1cc(OC(=O)c2cccs2)nn1S(=O)(=O)c1ccccc1	IC50	'='	1800.0	nM	Inhibition of human liver cathepsin B pre-incubated for 17 hrs in non-buffer solution without DTT
CC(C)CS(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	337.0	nM	Inhibition of human cathepsin B
NC(=S)N/N=C(\c1ccc(F)cc1)c1cccc(C(=O)c2ccc(F)cc2)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-RR-AMC as substrate after 5 mins by fluorescence assay
NC(=S)N/N=C(/CCc1ccccc1)c1cccc(F)c1	IC50	'='	22000.0	nM	Inhibition of human cathepsin B
N#Cc1nc(NCc2cccc(-c3cccnc3)c2)c2ncn(CCCO)c2n1	IC50	'='	3900.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCc2cccc(-c3c(F)c(F)c(F)c(F)c3F)c2)c2ncn(CCCO)c2n1	IC50	'>'	15000.0	nM	Inhibition of human liver cathepsin B
CN(C)c1cccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)c1	IC50	'>'	15000.0	nM	Inhibition of human liver cathepsin B
N#CC1(NC(=O)[C@H](CS(=O)(=O)c2ccc(Cl)c(Cl)c2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1	IC50	'='	4813.0	nM	Inhibition of human cathepsin B
CS(=O)(=O)C[C@H](N[C@@H](c1ccc(-c2ccc(F)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	170.0	nM	Inhibition of human cathepsin B
CC(C)C[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC1(C#N)CCS(=O)(=O)CC1	IC50	'='	2500.0	nM	Inhibition of human cathepsin B
N#CCNC(=O)C1(NC(=O)c2ccc(N3CCOCC3)cc2)CCCCC1	IC50	'='	15400.0	nM	Inhibitory activity against human cathepsin B
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(=O)NC1CCN(C)CC1	IC50				Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(=O)N[C@@H](C)c1ccccc1	IC50				Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
CNC(=O)c1ccc(CNC(=O)C(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](N2Cc3ccccc3C2=O)C(C)(C)C)C(C)C)cc1	IC50	'='	3571.0	nM	Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
CC(=O)c1c(Nc2ccc(Cl)cc2Cl)[nH]c2c(Cl)ccc(Cl)c2c1=O	IC50	'='	3890.0	nM	Inhibition of human liver cathepsin B after 30 mins by fluorometric end-point assay
CN(C)S(=O)(=O)NCCCC[C@H](NC(=O)OCC1(Cc2ccc(F)cc2)CCC1)C(=O)C(=O)NCc1cccnc1	IC50	'>'	5000.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin B in fluorescence assay
CCCC[C@H](NC(=O)OCC1(Cc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	3600.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin B in fluorescence assay
N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(NC2CCCCC2)n1	IC50	'='	79.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method
N#CC1(NC(=O)[C@H](Cc2cccnc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'='	2751.0	nM	Inhibition of human cathepsin B
CC1=NN(c2ccc(Cl)c(C(=O)O)c2)C(=O)/C1=C\c1ccc(C(C)C)cc1	IC50	'='	22400.0	nM	Inhibition of human cathepsin B
CCCC[C@H](NC(=O)OCC1(CCc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'>'	2000.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin B in fluorescence assay
NC(=S)N/N=C(/c1ccccc1)c1cccs1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis
NC(=S)N/N=C1\CCSc2c(F)cc(Br)cc21	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis
NC(=S)N/N=C1\CCSc2ccc([N+](=O)[O-])cc21	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis
CN(C)c1ccc(C[C@H](NC(=O)c2ccc(-c3ccccc3)cc2)C(=O)NC2(C#N)CC2)cc1	IC50	'='	715.0	nM	Inhibition of human cathepsin B
CC(C)CN(NC(=O)c1ccc(CN2CCN(C)CC2)cc1)c1nc(C#N)ncc1Br	IC50	'='	987.0	nM	Inhibition of human cathepsin B
CC[C@@H](C)[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12	IC50	'='	23.0	nM	Inhibition of human cathepsin B
C[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12	IC50	'='	530.0	nM	Inhibition of human cathepsin B
