Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
CC(C)=CC[C@H]1C[C@@]2(CC=C(C)C)C(=O)C(C(=O)c3ccccc3)=C(O)[C@H](C2=O)C1(C)C	IC50	'='	103500.0	nM	Inhibition of cathepsin B by spectrofluorimetry
N#CCNC(=O)[C@H](Cc1cccc(I)c1)NC(=O)C(c1ccccc1)c1ccccc1	IC50	'='	121.0	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
NC(=S)N/N=C1\CCNc2c1cc([N+](=O)[O-])cc2[N+](=O)[O-]	IC50	'>'	10000.0	nM	Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis
CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N	IC50	'='	5.0	nM	Inhibition of human cathepsin B
CC(C)(C)[Si](C)(C)Oc1ccc(/C(=N\NC(N)=S)c2cccc(Br)c2)cc1Br	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis
CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C	IC50	'='	4260.0	nM	Inhibition of human liver cathepsin B after 30 mins by fluorometric end-point assay
CN(C)CCOc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1	IC50	'='	81000.0	nM	Inhibition of human recombinant Cathepsin B using fluorogenic peptide substrate
NC(=S)N/N=C(\c1cccc(Br)c1)c1cc(Br)cc(C(=O)c2cccc(Br)c2)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-RR-AMC as substrate after 5 mins by fluorescence assay
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NCCOC	IC50	'='	85.4	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
N#Cc1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1	IC50	'='	3981.07	nM	Inhibition of human recombinant cathepsin B using Z-Arg-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay
CCCc1cc(-c2ccc(OC(F)(F)F)c(C(F)(F)F)c2)nc(C#N)n1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B
CC(C)[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccc(C#N)cc1F	IC50	'='	143.0	nM	Inhibition of human Cat B in HepG2 cells
CC(NC(=O)c1ccc(OCc2ccccn2)c(C(F)(F)F)c1Cl)C(=O)C(=O)N(C)C	IC50	'>'	10000.0	nM	Inhibition of human cathepsin B by fluorescence assay
NC(=S)N/N=C(/c1cccc(Br)c1)c1sccc1Br	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4c(s3)COCC4)CC2)CC1	IC50	'='	3162.28	nM	Inhibition of human recombinant cathepsin B using Z-Arg-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay
NC(=S)N/N=C(/c1ccccc1)c1cccc(O)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis
NC(=S)N/N=C(/c1cccc(Br)c1)c1ccc2c(c1)CCCC2	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis
C[C@@H](C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC(C#N)(C1CC1)C1CC1)C(F)(F)F	IC50	'>'	10000.0	nM	Inhibition of cathepsin B
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC(C)(C)C#N	IC50	'>'	10000.0	nM	Inhibition of cathepsin B
CS(=O)(=O)C[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	280.0	nM	Inhibition of human recombinant cathepsin B after 10 mins
N#C[C@@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@@H]1c1ccccc1.O=C(O)C(F)(F)F	IC50	'>'	50000.0	nM	Inhibition of human recombinant cathepsin B after 10 mins
CCC[C@H](NC(=O)C(CC(C)C)NC(=O)c1ccc(-c2ccc(I)cc2)cc1)C(=O)C=[N+]=[N-]	IC50	'='	65.0	nM	Inhibition of human recombinant cathepsin B after 10 mins
N#Cc1nc(NCc2ccccc2)c2ncn(Cc3ccccc3)c2n1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
CCC(C)CNc1nc(C#N)nc2c1ncn2Cc1ccccc1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
COC(CCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21)OC	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCc2ccc(Br)cc2)c2ncn(CCCc3ccccc3)c2n1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
COc1ccc(Cn2cnc3c(NCc4ccc(Cl)cc4)nc(C#N)nc32)cc1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(CCCO)c2n1	IC50	'='	1040.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(Cc3cccnc3)c2n1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
CCCCn1cnc2c(NCc3ccc(F)cc3)nc(C#N)nc21	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)cc2)c1	IC50	'>'	10000.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)C3(N)CCOCC3)cc2)cc1	IC50	'>'	10000.0	nM	Inhibition of Cathepsin B (unknown origin)
CCCCS(=O)(=O)C[C@@H](NC(=O)OCc1ccncc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1	IC50	'='	383.0	nM	Inhibition of cathepsin D
CCCCS(=O)(=O)C[C@@H](NC(=O)OCc1cccnc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1	IC50	'='	444.0	nM	Inhibition of cathepsin D
N#CC1(NC(=O)[C@H](CS(=O)(=O)Cc2ccc(F)cc2)N[C@@H](c2ccccc2)C(F)(F)F)CC1	IC50	'='	2777.0	nM	Inhibition of human cathepsin B
CS(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	1104.0	nM	Inhibition of human cathepsin B
O=C(/C=C/c1ccc(N2CCCC2)cc1)c1ccc(O)cc1	IC50	'='	1810.0	nM	Inhibition of cathepsin B (unknown origin) using RR-AMC as substrate after 30 mins by fluorescence assay
N=C(N)N/N=C1\CCS(=O)(=O)c2ccc([N+](=O)[O-])cc21	IC50	'>'	10000.0	nM	Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2cn[nH]c2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccccc1	IC50	'='	59.0	nM	Inhibition of human Cat B in HepG2 cells
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccccc1	IC50	'='	163.0	nM	Inhibition of human Cat B in HepG2 cells
CC(C)(C)[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccccc1	IC50	'>'	10000.0	nM	Inhibition of human Cat B in HepG2 cells
N#CN1CC[C@@H](NS(=O)(=O)c2cccc(Br)c2)C1	IC50	'='	6309.57	nM	Inhibition of human recombinant cathepsin B after 1 hr
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1	IC50	'='	4750.0	nM	Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay
O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1	IC50	'='	50000.0	nM	Inhibition of human Cathepsin B using Z-Leu-Arg-AMC as fluorogenic substrate incubated for 60 mins by FRET assay
N#Cc1nc(NCCc2ccccc2)nc(NC2CCCCC2)n1	IC50				Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method
CCOC(=O)/C=C/[C@@H](O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1	IC50	'='	1130.0	nM	Inhibition of human cathepsin B using Cbz-Phe-Arg-AMC as substrate
CCCCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1	IC50	'='	47.8	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
N#CC1(NC(=O)[C@@H](Cc2cccnc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'>'	50000.0	nM	Inhibition of human cathepsin B
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O	IC50	'>'	30000.0	nM	Inhibition of recombinant cathepsin B (unknown origin) using Z-Leu-Arg-AMC as substrate by spectrofluorometer analysis
CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N	IC50	'='	40.0	nM	Inhibition of cathepsin B (unknown origin) using fluorometric Z-Phe-Arg-AMC as substrate by spectrofluorimetry
CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1	IC50	'='	4400.0	nM	Inhibition of human Cathepsin B
CC(C)C(Nc1ccccc1)C(=O)N1CCCCN1C#N	IC50	'='	53.0	nM	Inhibition of human recombinant cathepsin B
CCCc1cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc(C#N)n1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B
CCCc1cc(-c2cc(C(F)(F)F)ccc2Cl)nc(C#N)n1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B
Cc1ccc(C)n1-c1ccc(C(=O)O)c(O)c1	IC50	'='	55000.0	nM	Inhibition of human cathepsin B
CC[C@H](C)[C@H](NC(=O)[C@H]([C@@H](C)CC)N(C)C(C)=O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1)[C@@H](C)O	IC50	'='	120000.0	nM	Inhibition of cathepsin B
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@@H](C#N)Cc1ccccc1	IC50	'>'	10000.0	nM	Inhibition of cathepsin B
NC(=S)N/N=C(/CCc1ccccc1)c1ccccc1	IC50	'>'	25000.0	nM	Inhibition of human cathepsin B
Cc1ccc(/C(=N\NC(N)=S)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1	IC50	'='	3300.0	nM	Inhibition of human cathepsin B
N#C[C@@]1(NC(=O)C(N)Cc2sccc2F)C[C@@H]1c1ccccc1.O=C(O)C(F)(F)F	IC50	'>'	50000.0	nM	Inhibition of human recombinant cathepsin B after 10 mins
NC(=S)NN=C(c1ccc(F)cc1)c1ccc(F)cc1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1ccccc1	IC50	'='	5011.87	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C	IC50	'='	6200.0	nM	Inhibition of human CatB after 60 mins fluorescence assay
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
CS(=O)(=O)C[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	282.0	nM	Inhibition of human cathepsin B
CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)OC[C@@H](CC)CCCC	IC50	'='	380000.0	nM	Inhibition of cathepsin B
CCCC[C@@H](C#N)n1cc([C@@](C)(NC(=O)c2ccsc2)C2CCCCC2)nn1	IC50	'>'	10000.0	nM	Inhibition of cathepsin B
O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccccc1	IC50	'>'	10000.0	nM	Inhibition of human Cathepsin B using fluorogenic substrate by FRET-based assay
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)C3(C(F)(F)F)CCCCC3)cc12	IC50	'='	2854.0	nM	Inhibition of human cathepsin B incubated for 30 mins by fluorometric analysis
CSc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3	IC50	'>'	2900.0	nM	Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(Br)cccc4c3C2)CC1	IC50	'>'	2900.0	nM	Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay
COc1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3	IC50	'>'	2900.0	nM	Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)CC1	IC50	'>'	2900.0	nM	Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(F)cccc4c3C2)CC1	IC50	'>'	2900.0	nM	Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay
CN1CCN(C(=O)[C@@H]2CCCC[C@H]2C(=O)NCC#N)CC1	IC50	'='	7630.0	nM	Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2ccccc2C1	IC50	'='	712.0	nM	Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CC=CCC1	IC50				Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay
COc1ccc(/C=C/C(=O)NC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(Br)cc2)cc1OC	IC50	'>'	100000.0	nM	Inhibition of human cathepsin B
CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)C(F)(F)F	IC50	'>'	900000.0	nM	Compound was tested for inhibition of human liver Cathepsin B
Cc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N)CC2)cc1	IC50	'='	572.0	nM	Inhibition of human recombinant cathepsin-B using Z-Arg-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1	IC50	'='	1090.0	nM	Inhibition of human recombinant cathepsin-B using Z-Arg-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1	IC50	'='	100.0	nM	Inhibitory activity against cathepsin B
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Br)cc2F)CC1)C(=O)C(=O)NC1CC1	IC50	'='	150.3	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CC3(COC3)C2)CC1	IC50	'='	29700.0	nM	Inhibition of human cathepsin-B using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay
C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF	IC50	'='	300.0	nM	Inhibition of recombinant human cathepsin B (332 residues) expressed in CHO cells using Z-FR-AMC as substrate preincubated for 20 mins followed by substrate addition by fluorescence plate reader analysis
O=C(/C=C/c1ccc(N2CCCC2)cc1)c1ccc(O)cc1O	IC50	'='	28670.0	nM	Inhibition of cathepsin B (unknown origin) using RR-AMC as substrate after 30 mins by fluorescence assay
COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1	IC50	'='	57680.0	nM	Inhibition of cathepsin B (unknown origin) using RR-AMC as substrate after 30 mins by fluorescence assay
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	1034.0	nM	Inhibition of cathepsin B
CC(C)CNc1nc(C#N)nc(N2CCOCC2)c1N	IC50	'>'	10000.0	nM	Inhibition of cathepsin B
CC1(C)CCc2cc(CCC(=O)c3c(O)cc4c(c3O)CCC(C)(C)O4)ccc2O1	IC50	'='	14900.0	nM	Inhibition of cathepsin B (unknown origin) using fluorometric Z-Phe-Arg-AMC as substrate by spectrofluorimetry
CCCCOC(=O)c1ccccc1C(=O)OCCCC	IC50	'='	420000.0	nM	Inhibition of cathepsin B
NC(=S)N/N=C(/CCc1ccccc1)c1cccc(Cl)c1	IC50	'='	6000.0	nM	Inhibition of human cathepsin B
NC(=S)N/N=C(/C=C/c1ccccc1)c1cccc(C(F)(F)F)c1	IC50	'='	1700.0	nM	Inhibition of human cathepsin B
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)CO)cc12	IC50	'='	1300.0	nM	Inhibition of human cathepsin B
C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)C=[N+]=[N-]	IC50	'='	9400.0	nM	Inhibition of cathepsin-B using Z-Arg-Arg AMC as substrate by fluorescence assay
CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1	IC50	'='	3950.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)c2ccccc2)CC1	IC50	'='	35200.0	nM	Inhibition of human cathepsin-B using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay
CCCc1cc(-c2ccc(OCC)c(C(F)(F)F)c2)nc(C#N)n1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B
CCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B
N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(CC3CCCCC3)c2n1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
CCCCn1cnc2c(NCc3cccc(C)c3)nc(C#N)nc21	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
CCCCCCNc1nc(C#N)nc2c1ncn2CCCC	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NC2CCCCC2)c2ncn(C3CCCCC3)c2n1	IC50	'='	23600.0	nM	Inhibition of human liver cathepsin B
CCCn1cnc2c(NC3CCCCC3)nc(C#N)nc21	IC50	'='	19050.0	nM	Inhibition of human liver cathepsin B
NC(=S)N/N=C(\c1ccc(F)cc1)c1cccc(Br)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
NC(=S)N/N=C(\c1ccc(F)cc1)c1ccc(Br)cc1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
CCCNC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)[C@@H](C)CC	IC50	'='	7560.0	nM	Inhibition of human liver cathepsin B after 30 mins by fluorometric end-point assay
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	1050.0	nM	Inhibition of cathepsin B in human HepG2 cells
N#Cc1nc(NCc2cccc(-c3cc4ccccc4n3S(=O)(=O)c3ccccc3)c2)c2ncn(CCCO)c2n1	IC50	'>'	50000.0	nM	Inhibition of human liver cathepsin B
CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N	IC50	'='	16.0	nM	Inhibition of human cathepsin B
Cc1cc(NC(=O)Cn2nnc(-c3ccc(NC(=O)c4ccc(F)cc4)cc3)n2)no1	IC50	'='	37140.0	nM	Inhibition of human cathepsin B
CO[C@@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12	IC50	'>'	100000.0	nM	Inhibition of cathepsin B (unknown origin)
COc1ccc(C(=O)Nc2ccc3nc(SCC(=O)c4ccccc4)sc3c2)cc1	IC50	'='	17660.0	nM	Inhibition of human cathepsin B
CC(C)C[C@@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1	IC50	'='	1360.0	nM	Inhibition of human recombinant cathepsin B after 10 mins
COC(=O)c1cccc(N[C@@H](Cc2cccc(C)c2)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1	IC50	'='	8.6	nM	Inhibitory activity against cathepsin B (catB)
Cc1ccc(C)n1-c1ccc(SCC(=O)O)cc1	IC50	'='	58300.0	nM	Inhibition of human cathepsin B
O=C(/C=C/c1ccc(N2CCCC2)cc1)c1ccc([N+](=O)[O-])cc1	IC50	'='	28950.0	nM	Inhibition of cathepsin B (unknown origin) using RR-AMC as substrate after 30 mins by fluorescence assay
O=C(/C=C/c1ccc(F)cc1)c1ccc(O)cc1O	IC50	'>'	100000.0	nM	Inhibition of cathepsin B (unknown origin) using RR-AMC as substrate after 30 mins by fluorescence assay
COC(=O)C[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12	IC50	'='	65.0	nM	Inhibition of human cathepsin B
CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1	IC50	'='	3950.0	nM	Inhibitory concentration against human cathepsin B
Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21	IC50	'>'	20000.0	nM	Inhibition of human recombinant cathepsin B
CC(C)C[C@@H](C=O)NC(=O)[C@@H]1Cc2ccc(cc2)Oc2cc(ccc2[N+](=O)[O-])C[C@H](NC(=O)OCc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N1	IC50	'='	3100.0	nM	Inhibition of human liver cathepsin B using Cbz-Arg-Arg-AMC as fluorogenic substrate measured every 20 seconds for 10 mins by fluorescence based assay
CC(C)(C)CN(Cc1ccc(-c2ccccc2)cc1)c1nccc(C#N)n1	IC50	'>'	500000.0	nM	Inhibition of Cathepsin B (unknown origin) assessed as inhibition of AFC release using sequence RR labelled with AFC as substrate by fluorescence based analysis
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)C(c1ccccc1)c1ccccc1	IC50	'='	496.0	nM	Inhibition of recombinant human cathepsin B expressed in baculovirus expression system using Z-Arg-Arg-AMC as substrate incubated for 20 mins by fluorescence based assay
N#Cc1nc(Nc2cccc(F)c2)nc(N2CCOCC2)n1	IC50	'='	1900.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectrofluorimetric method
N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(N2CCOCC2)n1	IC50	'='	11000.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectrofluorimetric method
